spark-tw;100000037167328&ref=MEMBER_LIST;Joined;Tuesday
spark-tw;697234241&ref=MEMBER_LIST;Joined;Tuesday
spark-tw;100002413556226&ref=MEMBER_LIST;Joined;Tuesday
spark-tw;100001985157541;Erica Li;August 21, 2017
spark-tw;811690901;Erica Li;August 21, 2017
spark-tw;100000258792872;Erica Li;August 21, 2017
spark-tw;100002137437318;Erica Li;August 21, 2017
spark-tw;100000138501140;Yang Li Wei;August 10, 2017
spark-tw;100000103595777;Yang Li Wei;August 10, 2017
spark-tw;100000285705302;Erica Li;August 9, 2017
spark-tw;100006363189994;Erica Li;August 9, 2017
spark-tw;100014347352705;Erica Li;August 7, 2017
spark-tw;100000808232602;Erica Li;August 7, 2017
spark-tw;1035612863;Erica Li;August 7, 2017
spark-tw;100002307806038;Erica Li;August 7, 2017
spark-tw;100000247736274;Erica Li;August 7, 2017
spark-tw;100000413869088;Erica Li;August 2, 2017
spark-tw;100000191021367;Yang Li Wei;August 1, 2017
spark-tw;100000199246015;Yang Li Wei;August 1, 2017
spark-tw;100000442028628;Erica Li;July 30, 2017
spark-tw;100001608375760;Erica Li;July 30, 2017
spark-tw;100000129496846;Erica Li;July 30, 2017
spark-tw;100001130862608;Erica Li;July 30, 2017
spark-tw;756408880;Erica Li;July 30, 2017
spark-tw;616838944;Erica Li;July 29, 2017
spark-tw;100000234771096;Erica Li;July 29, 2017
spark-tw;1526573141;Erica Li;July 29, 2017
spark-tw;1120568651;Erica Li;July 29, 2017
spark-tw;100000723646436;Erica Li;July 29, 2017
spark-tw;100000211684824;Erica Li;July 29, 2017
spark-tw;100000189968899;Erica Li;July 28, 2017
spark-tw;1364316857;Erica Li;July 28, 2017
spark-tw;758909385;Erica Li;July 28, 2017
spark-tw;100005007782463;Erica Li;July 28, 2017
spark-tw;100006055663195;Erica Li;July 28, 2017
spark-tw;100002139139952;Erica Li;July 28, 2017
spark-tw;100002676770011;Erica Li;July 28, 2017
spark-tw;1090603162;Erica Li;July 28, 2017
spark-tw;100000352287235;Erica Li;July 28, 2017
spark-tw;100000558907003;Yang Li Wei;July 25, 2017
spark-tw;765290578;Yang Li Wei;July 25, 2017
spark-tw;1439711450;Yang Li Wei;July 25, 2017
spark-tw;100011937903571;Yang Li Wei;July 25, 2017
spark-tw;100000290428409;Yang Li Wei;July 25, 2017
spark-tw;1686986060;Yang Li Wei;July 25, 2017
spark-tw;100002731614828;Yang Li Wei;July 25, 2017
spark-tw;1768590220;Tony Shih;July 24, 2017
spark-tw;1816939571;Yang Li Wei;July 21, 2017
spark-tw;100002203604842;Yang Li Wei;July 21, 2017
spark-tw;100002143361633;Yang Li Wei;July 21, 2017
spark-tw;100001646447653;Yang Li Wei;July 21, 2017
spark-tw;1684540341;Yang Li Wei;July 20, 2017
spark-tw;100000689505569;Yang Li Wei;July 20, 2017
spark-tw;100000225699309;Yang Li Wei;July 20, 2017
spark-tw;501722475;Yang Li Wei;July 20, 2017
spark-tw;1633563339;Yang Li Wei;July 20, 2017
spark-tw;1844530845;Yang Li Wei;July 19, 2017
spark-tw;1007469078;Yang Li Wei;July 19, 2017
spark-tw;1017352024;Yang Li Wei;July 18, 2017
spark-tw;782978139;Yang Li Wei;July 18, 2017
spark-tw;1333661850;Yang Li Wei;July 18, 2017
spark-tw;100002531140454;Yang Li Wei;July 18, 2017
spark-tw;1423600296;Yang Li Wei;July 18, 2017
spark-tw;100000635556545;Erica Li;July 17, 2017
spark-tw;100000242880325;Erica Li;July 17, 2017
spark-tw;825243093;Erica Li;July 17, 2017
spark-tw;100013396875685;Erica Li;July 17, 2017
spark-tw;100014837621829;Erica Li;July 17, 2017
spark-tw;569184727;Yang Li Wei;July 16, 2017
spark-tw;100002538789926;Yang Li Wei;July 16, 2017
spark-tw;1221184917;Yang Li Wei;July 16, 2017
spark-tw;663931661;Yang Li Wei;July 16, 2017
spark-tw;100000707744844;Yang Li Wei;July 16, 2017
spark-tw;1003295467;Yang Li Wei;July 16, 2017
spark-tw;722006634;Yang Li Wei;July 15, 2017
spark-tw;100000289148855;Yang Li Wei;July 15, 2017
spark-tw;100001640481236;Yang Li Wei;July 15, 2017
spark-tw;646929850;Erica Li;July 15, 2017
spark-tw;100000938943905;Erica Li;July 15, 2017
spark-tw;500105005;Yang Li Wei;July 14, 2017
spark-tw;1790926337;Yang Li Wei;July 13, 2017
spark-tw;517574607;Erica Li;July 13, 2017
spark-tw;628365947;Yang Li Wei;July 12, 2017
spark-tw;100001610793129;Erica Li;July 12, 2017
spark-tw;1641906486;Erica Li;July 12, 2017
